Order Date,Product Name,Revenue Stream,Unit Price,Quantity
2024-02-04,Product 6,Product,45.07,4
2024-02-04,Product 7,Product,78.64,2
2024-02-04,License 8,License,67.99,2
2024-02-05,License 6,License,66.04,4
2024-02-05,License 5,License,48.06,3
2024-02-06,Managed Service 3,Managed Service,56.06,1
2024-02-06,License 4,License,22.65,4
2024-02-06,Managed Service 1,Managed Service,61.09,2
2024-02-06,Managed Service 3,Managed Service,89.47,3
2024-02-07,License 7,License,2.48,2
2024-02-07,Product 4,Product,12.53,4
2024-02-07,Managed Service 3,Managed Service,61.34,2
2024-02-07,Managed Service 1,Managed Service,11.49,3
2024-02-08,Product 7,Product,31.68,4
2024-02-08,Product 12,Product,55.5,4
2024-02-09,License 2,License,57.59,3
2024-02-09,License 9,License,97.72,3
2024-02-10,License 1,License,43.49,1
2024-02-11,Product 9,Product,60.22,2
2024-02-12,License 5,License,52.76,1
2024-02-12,License 1,License,32.68,2
2024-02-13,License 5,License,66.73,4
2024-02-13,Product 4,Product,87.61,4
2024-02-13,License 9,License,1.07,3
2024-02-14,Product 10,Product,2.51,3
2024-02-14,Product 10,Product,40.09,2
2024-02-14,Product 2,Product,1.0,2
2024-02-15,License 3,License,39.93,4
2024-02-15,License 9,License,88.78,1
2024-02-15,Product 7,Product,64.93,4
2024-02-15,License 3,License,77.76,4
2024-02-16,License 4,License,93.74,2
2024-02-17,License 8,License,33.28,2
2024-02-17,Managed Service 1,Managed Service,49.74,3
2024-02-17,License 2,License,39.54,1
2024-02-17,Managed Service 3,Managed Service,50.33,4
2024-02-17,Product 9,Product,18.34,3
2024-02-18,License 8,License,1.49,2
2024-02-18,Product 11,Product,67.0,2
2024-02-18,Product 8,Product,30.99,1
2024-02-18,Product 8,Product,35.02,4
2024-02-19,License 2,License,3.17,3
2024-02-19,License 6,License,33.06,3
2024-02-19,Product 8,Product,5.99,1
2024-02-19,Product 5,Product,48.42,2
2024-02-20,License 5,License,49.42,3
2024-02-20,License 9,License,31.65,3
2024-02-20,Product 10,Product,95.49,3
2024-02-21,License 6,License,5.61,3
2024-02-21,License 3,License,62.36,3
2024-02-21,Managed Service 1,Managed Service,90.24,1
2024-02-21,Product 8,Product,19.41,4
2024-02-22,Managed Service 3,Managed Service,5.84,1
2024-02-22,Product 6,Product,54.31,2
2024-02-22,License 4,License,16.46,1
2024-02-22,License 1,License,37.88,4
2024-02-22,Product 2,Product,72.19,3
2024-02-23,Product 2,Product,67.21,2
2024-02-23,Product 7,Product,39.71,3
2024-02-24,Managed Service 3,Managed Service,39.24,1
2024-02-24,License 3,License,34.14,2
2024-02-24,License 5,License,48.03,4
2024-02-25,Product 7,Product,99.89,3
2024-02-25,License 7,License,78.96,4
2024-02-26,License 8,License,43.46,4
2024-02-26,License 7,License,55.52,1
2024-02-26,Product 1,Product,20.31,2
2024-02-27,License 7,License,99.9,3
2024-02-27,License 3,License,48.87,1
2024-02-27,Product 5,Product,99.27,4
2024-02-28,License 8,License,90.46,3
2024-02-29,Product 7,Product,2.34,4
2024-03-01,License 2,License,98.32,4
2024-03-01,Managed Service 2,Managed Service,26.07,4
2024-03-01,License 1,License,47.53,1
2024-03-01,License 5,License,10.19,3
2024-03-02,Product 2,Product,22.55,1
2024-03-02,Product 4,Product,96.28,3
2024-03-03,License 2,License,31.21,1
2024-03-04,License 6,License,16.69,3
2024-03-04,License 7,License,20.17,3
2024-03-05,Product 6,Product,36.77,2
2024-03-06,Product 2,Product,35.79,4
2024-03-06,Product 4,Product,23.1,4
2024-03-06,Product 12,Product,19.93,3
2024-03-06,Product 1,Product,10.71,2
2024-03-06,Product 9,Product,68.55,3
2024-03-07,Product 7,Product,43.95,4
2024-03-07,License 6,License,19.84,3
2024-03-07,License 4,License,24.79,3
2024-03-08,License 6,License,7.19,1
2024-03-08,License 7,License,4.52,2
2024-03-08,License 1,License,17.74,4
2024-03-09,Product 2,Product,31.17,1
2024-03-09,Managed Service 1,Managed Service,92.23,3
2024-03-09,Product 1,Product,68.51,1
2024-03-10,Managed Service 1,Managed Service,27.57,2
2024-03-11,Product 8,Product,59.19,3
2024-03-12,Managed Service 2,Managed Service,61.66,1
2024-03-13,License 9,License,2.66,4
2024-03-14,License 9,License,97.59,1
2024-03-15,License 1,License,6.87,4
2024-03-15,Product 1,Product,85.92,2
2024-03-15,Managed Service 2,Managed Service,12.26,3
2024-03-16,License 7,License,88.84,1
2024-03-16,Managed Service 3,Managed Service,18.29,3
2024-03-16,License 4,License,13.88,1
2024-03-17,License 1,License,37.43,1
2024-03-18,Product 12,Product,73.14,1
2024-03-18,Product 4,Product,13.76,4
2024-03-18,Product 9,Product,38.85,2
2024-03-18,License 5,License,94.54,4
2024-03-18,Product 2,Product,59.42,4
2024-03-19,License 7,License,77.08,1
2024-03-20,Managed Service 1,Managed Service,4.11,1
2024-03-20,Product 8,Product,61.67,4
2024-03-20,Product 7,Product,86.22,1
2024-03-21,Managed Service 2,Managed Service,2.53,3
2024-03-21,Product 3,Product,22.28,3
2024-03-21,Product 5,Product,67.56,3
2024-03-22,Product 7,Product,76.23,3
2024-03-22,License 7,License,48.91,4
2024-03-22,License 9,License,73.29,1
2024-03-22,License 6,License,86.77,3
2024-03-23,Product 11,Product,49.65,3
2024-03-23,License 4,License,98.41,4
2024-03-24,License 9,License,8.22,2
2024-03-24,Product 7,Product,60.53,2
2024-03-24,License 6,License,49.94,4
2024-03-24,Product 4,Product,1.14,3
2024-03-24,Managed Service 2,Managed Service,44.47,1
2024-03-25,License 7,License,22.2,2
2024-03-25,Product 12,Product,86.89,3
2024-03-25,License 9,License,53.78,3
2024-03-25,License 2,License,30.58,1
2024-03-25,Product 5,Product,91.18,1
2024-03-26,Product 7,Product,13.25,3
2024-03-26,Managed Service 1,Managed Service,11.97,4
2024-03-26,Managed Service 3,Managed Service,41.26,4
2024-03-26,License 4,License,37.16,2
2024-03-26,License 5,License,29.36,4
2024-03-27,License 1,License,87.3,2
2024-03-27,Managed Service 1,Managed Service,75.09,3
2024-03-28,License 2,License,90.55,2
2024-03-28,Product 3,Product,93.35,2
2024-03-29,License 4,License,90.44,1
2024-03-29,License 5,License,33.96,4
2024-03-29,License 5,License,86.68,1
2024-03-29,Product 6,Product,69.75,4
2024-03-30,Product 4,Product,13.67,3
2024-03-31,Product 3,Product,16.56,2
2024-03-31,License 9,License,85.3,1
2024-03-31,Product 4,Product,42.68,4
2024-04-01,Product 4,Product,68.71,2
2024-04-02,Product 10,Product,12.7,1
2024-04-02,Product 8,Product,7.86,2
2024-04-02,Product 1,Product,60.64,2
2024-04-02,Product 8,Product,61.74,4
2024-04-02,License 9,License,67.22,2
2024-04-03,Product 11,Product,58.74,4
2024-04-03,Product 11,Product,16.44,4
2024-04-03,Managed Service 2,Managed Service,97.65,2
2024-04-03,Product 7,Product,21.98,1
2024-04-04,Managed Service 1,Managed Service,12.97,2
2024-04-04,Product 1,Product,91.98,4
2024-04-04,License 5,License,31.5,3
2024-04-05,Product 7,Product,68.64,3
2024-04-05,Product 2,Product,45.05,1
2024-04-06,Product 10,Product,97.88,1
2024-04-06,License 3,License,66.0,1
2024-04-06,License 3,License,60.06,1
2024-04-07,License 1,License,91.13,4
2024-04-07,Product 7,Product,44.98,2
2024-04-07,Product 9,Product,47.72,3
2024-04-07,Product 9,Product,7.7,1
2024-04-08,License 4,License,89.06,3
2024-04-08,Product 12,Product,96.22,4
2024-04-08,Product 1,Product,71.52,3
2024-04-08,License 8,License,93.41,4
2024-04-08,License 7,License,71.22,1
2024-04-09,Product 3,Product,26.25,1
2024-04-10,License 7,License,65.28,4
2024-04-11,License 9,License,91.3,3
2024-04-11,License 4,License,73.18,3
2024-04-12,Product 10,Product,59.13,2
2024-04-12,Product 6,Product,42.01,4
2024-04-12,Managed Service 1,Managed Service,61.15,4
2024-04-12,Product 3,Product,80.44,1
2024-04-13,License 8,License,25.55,3
2024-04-14,License 4,License,26.45,1
2024-04-14,Product 11,Product,20.7,2
2024-04-14,License 8,License,85.33,3
2024-04-15,License 6,License,12.85,1
2024-04-15,License 1,License,84.57,1
2024-04-15,Managed Service 1,Managed Service,61.04,4
2024-04-15,License 1,License,17.99,4
2024-04-15,License 6,License,41.01,2
2024-04-16,License 9,License,56.82,1
2024-04-16,Product 9,Product,88.24,2
2024-04-16,Product 10,Product,61.39,4
2024-04-17,Product 10,Product,13.56,2
2024-04-17,License 5,License,67.62,4
2024-04-17,Product 4,Product,70.12,1
2024-04-18,License 2,License,39.02,3
2024-04-18,Product 12,Product,81.9,2
2024-04-18,Product 2,Product,10.49,4
2024-04-18,Managed Service 1,Managed Service,20.92,1
2024-04-18,License 1,License,63.79,3
2024-04-19,Product 12,Product,31.68,2
2024-04-20,License 2,License,85.73,3
2024-04-20,Product 4,Product,60.32,1
2024-04-20,Product 7,Product,53.26,4
2024-04-20,Managed Service 2,Managed Service,92.71,2
2024-04-21,License 4,License,39.16,2
2024-04-21,License 5,License,32.37,2
2024-04-22,Product 2,Product,73.58,1
2024-04-22,Managed Service 2,Managed Service,25.39,4
2024-04-23,Product 2,Product,51.16,2
2024-04-23,Product 3,Product,9.34,4
2024-04-23,Product 10,Product,33.26,1
2024-04-24,Product 1,Product,20.87,4
2024-04-25,License 9,License,74.4,3
2024-04-25,License 5,License,98.3,4
2024-04-25,License 7,License,44.53,3
2024-04-26,Product 5,Product,40.37,2
2024-04-26,License 3,License,46.32,3
2024-04-27,Product 3,Product,42.43,4
2024-04-27,Product 11,Product,88.1,3
2024-04-27,Product 11,Product,52.43,3
2024-04-27,License 2,License,53.53,4
2024-04-27,License 7,License,63.62,4
2024-04-28,License 6,License,39.86,3
2024-04-28,License 6,License,94.04,2
2024-04-28,License 8,License,28.57,2
2024-04-28,Product 3,Product,12.81,2
2024-04-29,Product 5,Product,17.06,1
2024-04-29,Managed Service 1,Managed Service,23.65,3
2024-04-29,Product 2,Product,39.94,2
2024-04-29,Product 8,Product,72.56,1
2024-04-30,Managed Service 1,Managed Service,17.94,3
2024-04-30,License 5,License,27.19,1
2024-04-30,Product 6,Product,43.62,2
2024-04-30,Product 3,Product,80.4,4
2024-04-30,Product 10,Product,40.53,3
2024-05-01,License 2,License,44.22,3
2024-05-01,Product 5,Product,23.03,2
2024-05-01,Product 5,Product,77.47,2
2024-05-01,License 6,License,25.01,3
2024-05-01,Managed Service 3,Managed Service,88.17,3
2024-05-02,Product 11,Product,79.88,2
2024-05-02,License 6,License,84.34,2
2024-05-02,License 2,License,14.08,3
2024-05-03,License 4,License,52.07,4
2024-05-03,Product 12,Product,2.01,3
2024-05-03,License 3,License,8.97,4
2024-05-03,License 1,License,98.95,1
2024-05-03,Product 6,Product,46.71,4
2024-05-04,Product 9,Product,90.73,1
2024-05-04,Product 9,Product,73.06,4
2024-05-04,License 7,License,58.69,1
2024-05-04,Managed Service 3,Managed Service,56.51,4
2024-05-04,Product 12,Product,67.55,3
2024-05-05,Product 9,Product,89.15,2
2024-05-05,Product 8,Product,88.01,1
2024-05-05,License 7,License,12.69,4
2024-05-06,Product 8,Product,69.91,2
2024-05-07,License 8,License,28.03,1
2024-05-08,Product 7,Product,25.67,3
2024-05-08,Product 5,Product,9.01,2
2024-05-08,Product 1,Product,92.38,2
2024-05-08,Product 12,Product,66.86,1
2024-05-08,License 1,License,66.55,4
2024-05-09,Product 2,Product,66.96,2
2024-05-09,Product 3,Product,36.49,1
2024-05-10,License 7,License,16.61,4
2024-05-10,License 1,License,96.87,1
2024-05-10,Managed Service 3,Managed Service,70.32,3
2024-05-10,License 3,License,97.92,3
2024-05-11,License 9,License,28.72,2
2024-05-11,Product 4,Product,50.32,1
2024-05-11,License 1,License,96.32,4
2024-05-12,Product 11,Product,9.61,2
2024-05-12,Managed Service 3,Managed Service,46.76,1
2024-05-12,Product 3,Product,94.51,3
2024-05-12,Product 6,Product,94.61,2
2024-05-12,Product 5,Product,55.7,1
2024-05-13,License 7,License,53.38,4
2024-05-13,License 2,License,29.07,4
2024-05-13,License 4,License,77.01,1
2024-05-14,Product 5,Product,2.74,2
2024-05-15,Product 7,Product,95.69,1
2024-05-15,Product 2,Product,66.02,2
2024-05-16,Managed Service 3,Managed Service,91.67,3
2024-05-16,Product 11,Product,67.11,4
2024-05-17,License 1,License,54.01,2
2024-05-17,Product 6,Product,19.8,3
2024-05-18,Managed Service 2,Managed Service,5.05,2
2024-05-19,Product 10,Product,5.41,1
2024-05-19,Managed Service 1,Managed Service,18.89,1
2024-05-19,Product 1,Product,40.34,1
2024-05-19,Product 6,Product,85.67,3
2024-05-20,Product 12,Product,98.84,3
2024-05-20,License 5,License,49.77,1
2024-05-21,Product 8,Product,46.25,3
2024-05-21,Product 6,Product,49.68,3
2024-05-21,Product 8,Product,4.9,4
2024-05-21,Managed Service 2,Managed Service,78.08,4
2024-05-21,Product 7,Product,56.67,3
2024-05-22,Managed Service 2,Managed Service,55.46,2
2024-05-23,License 5,License,75.3,4
2024-05-23,License 9,License,15.66,1
2024-05-23,Product 11,Product,23.15,4
2024-05-24,Product 12,Product,11.26,3
2024-05-24,Product 11,Product,17.97,1
2024-05-25,Product 7,Product,76.37,1
2024-05-25,License 5,License,45.38,2
2024-05-25,Product 6,Product,7.48,2
2024-05-26,Product 1,Product,47.57,4
2024-05-27,License 4,License,69.64,2
2024-05-27,License 7,License,66.45,4
2024-05-27,Product 1,Product,20.98,2
2024-05-28,License 4,License,35.48,2
2024-05-29,Product 4,Product,25.46,1
2024-05-29,Managed Service 2,Managed Service,26.65,3
2024-05-29,Managed Service 3,Managed Service,92.08,1
2024-05-30,Product 1,Product,4.15,1
2024-05-30,Product 12,Product,96.77,2
2024-05-30,Product 3,Product,65.69,1
2024-05-31,Managed Service 1,Managed Service,97.92,2
2024-05-31,License 4,License,19.72,2
2024-05-31,License 4,License,27.07,3
2024-05-31,Product 9,Product,57.72,1
2024-05-31,Managed Service 1,Managed Service,76.93,3
2024-06-01,Product 4,Product,26.16,1
2024-06-01,License 3,License,6.51,2
2024-06-01,Managed Service 1,Managed Service,76.58,4
2024-06-01,Product 11,Product,67.24,1
2024-06-02,Product 6,Product,39.98,4
2024-06-02,License 9,License,43.46,4
2024-06-02,License 1,License,91.23,2
2024-06-02,Product 3,Product,46.91,4
2024-06-02,Product 1,Product,24.81,4
2024-06-03,Product 5,Product,28.83,2
2024-06-03,License 5,License,75.04,2
2024-06-03,Product 12,Product,39.61,3
2024-06-04,Product 11,Product,6.99,1
2024-06-04,License 8,License,52.41,1
2024-06-05,Product 9,Product,39.92,4
2024-06-05,License 7,License,86.26,2
2024-06-06,Managed Service 2,Managed Service,39.53,2
2024-06-06,Product 10,Product,28.78,2
2024-06-06,License 6,License,25.09,2
2024-06-06,Product 2,Product,23.79,1
2024-06-06,Product 3,Product,90.85,3
2024-06-07,Product 7,Product,64.64,2
2024-06-07,License 6,License,19.06,2
2024-06-07,Product 2,Product,18.17,3
2024-06-08,License 6,License,31.23,3
2024-06-08,Product 8,Product,84.47,2
2024-06-08,License 2,License,0.63,4
2024-06-08,License 4,License,3.35,2
2024-06-08,Managed Service 1,Managed Service,35.43,3
2024-06-09,Product 8,Product,59.23,4
2024-06-09,License 2,License,12.83,3
2024-06-09,License 5,License,65.46,2
2024-06-10,License 9,License,92.72,4
2024-06-10,Product 6,Product,87.72,3
2024-06-10,License 8,License,44.95,3
2024-06-10,Product 12,Product,64.79,1
2024-06-11,License 2,License,33.95,4
2024-06-11,License 9,License,65.05,3
2024-06-11,License 7,License,21.14,3
2024-06-11,License 8,License,88.68,4
2024-06-12,License 8,License,29.58,1
2024-06-12,License 7,License,86.71,1
2024-06-12,Managed Service 2,Managed Service,74.31,2
2024-06-13,License 1,License,34.94,3
2024-06-13,Managed Service 3,Managed Service,36.35,2
2024-06-13,License 5,License,26.2,1
2024-06-13,Product 8,Product,93.55,2
2024-06-14,Product 11,Product,49.94,2
2024-06-14,Product 6,Product,56.08,2
2024-06-15,Product 9,Product,12.2,1
2024-06-16,Product 10,Product,55.79,4
2024-06-17,Managed Service 2,Managed Service,74.75,2
2024-06-18,Product 1,Product,5.33,3
2024-06-18,Managed Service 3,Managed Service,54.51,2
2024-06-18,License 3,License,77.02,1
2024-06-18,License 3,License,22.67,3
2024-06-18,License 5,License,22.22,4
2024-06-19,Product 3,Product,18.9,1
2024-06-19,License 3,License,71.19,3
2024-06-20,Product 7,Product,54.11,4
2024-06-20,Product 10,Product,90.34,1
2024-06-20,Product 12,Product,79.87,3
2024-06-20,License 5,License,11.11,2
2024-06-21,Product 9,Product,68.26,2
2024-06-21,License 8,License,6.99,1
2024-06-21,Managed Service 1,Managed Service,65.45,2
2024-06-21,License 9,License,7.43,2
2024-06-21,License 5,License,45.7,4
2024-06-22,Managed Service 1,Managed Service,53.49,4
2024-06-22,Product 5,Product,5.67,4
2024-06-22,Product 7,Product,29.97,2
2024-06-22,License 6,License,90.5,4
2024-06-23,Product 5,Product,25.12,1
2024-06-23,Product 7,Product,57.4,3
2024-06-23,License 5,License,65.4,1
2024-06-23,Product 5,Product,61.4,4
2024-06-23,Product 1,Product,88.95,2
2024-06-24,License 4,License,35.77,4
2024-06-24,License 7,License,68.5,3
2024-06-25,Product 9,Product,71.13,3
2024-06-25,Managed Service 2,Managed Service,57.96,2
2024-06-25,Managed Service 3,Managed Service,31.65,1
2024-06-26,Product 9,Product,91.19,2
2024-06-26,License 7,License,52.3,3
2024-06-26,License 3,License,80.17,3
2024-06-27,Managed Service 3,Managed Service,53.71,4
2024-06-27,Managed Service 1,Managed Service,91.48,4
2024-06-27,License 2,License,69.56,1
2024-06-27,Product 12,Product,48.94,4
2024-06-27,License 3,License,37.35,3
2024-06-28,License 8,License,75.25,2
2024-06-28,Managed Service 1,Managed Service,59.09,3
2024-06-29,Product 3,Product,21.71,4
2024-06-30,License 5,License,30.78,1
2024-07-01,Product 1,Product,98.83,3
2024-07-01,Product 5,Product,30.07,1
2024-07-01,Product 12,Product,53.23,3
2024-07-02,Product 1,Product,64.78,4
2024-07-03,Managed Service 2,Managed Service,94.93,2
2024-07-03,License 1,License,78.05,1
2024-07-03,Managed Service 1,Managed Service,20.43,1
2024-07-03,Product 11,Product,10.17,2
2024-07-04,Product 7,Product,6.29,3
2024-07-05,License 7,License,35.97,3
2024-07-05,Product 11,Product,20.17,1
2024-07-06,Product 6,Product,79.9,4
2024-07-06,Product 7,Product,58.0,2
2024-07-06,License 9,License,56.55,1
2024-07-06,Managed Service 2,Managed Service,86.89,3
2024-07-07,Product 6,Product,82.54,3
2024-07-07,License 4,License,60.23,3
2024-07-08,Product 1,Product,30.05,2
2024-07-08,Product 8,Product,54.97,4
2024-07-08,Product 12,Product,82.11,2
2024-07-08,Product 9,Product,76.73,1
2024-07-09,License 7,License,99.22,4
2024-07-09,Managed Service 3,Managed Service,44.39,2
2024-07-09,License 9,License,55.34,4
2024-07-10,Product 8,Product,31.05,3
2024-07-10,License 2,License,54.39,1
2024-07-10,Product 8,Product,38.13,1
2024-07-11,License 9,License,99.74,3
2024-07-11,License 6,License,95.75,4
2024-07-12,Product 4,Product,10.71,2
2024-07-12,Product 1,Product,28.57,2
2024-07-12,Managed Service 2,Managed Service,60.52,2
2024-07-12,Product 7,Product,78.26,1
2024-07-12,Managed Service 3,Managed Service,1.69,4
2024-07-13,Product 9,Product,54.22,1
2024-07-13,License 7,License,56.78,2
2024-07-13,Product 3,Product,40.98,1
2024-07-13,Product 9,Product,1.39,2
2024-07-13,Managed Service 3,Managed Service,27.32,3
2024-07-14,License 9,License,34.51,1
2024-07-15,Product 11,Product,51.68,4
2024-07-15,Product 6,Product,23.73,2
2024-07-15,License 5,License,76.19,3
2024-07-15,Product 1,Product,1.28,2
2024-07-16,Managed Service 1,Managed Service,6.59,1
2024-07-16,License 9,License,29.29,3
2024-07-16,Product 10,Product,30.89,1
2024-07-16,License 4,License,56.09,1
2024-07-16,Product 5,Product,97.54,3
2024-07-17,License 7,License,35.41,3
2024-07-18,License 6,License,2.54,1
2024-07-18,Product 7,Product,46.87,3
2024-07-19,Product 12,Product,15.92,3
2024-07-19,Product 6,Product,39.79,2
2024-07-20,Product 6,Product,10.22,1
2024-07-20,License 8,License,71.86,1
2024-07-20,License 8,License,30.74,4
2024-07-20,Product 2,Product,34.65,2
2024-07-20,Product 7,Product,94.36,3
2024-07-21,License 3,License,72.19,4
2024-07-21,Product 10,Product,62.86,4
2024-07-21,License 7,License,18.7,4
2024-07-22,License 7,License,21.68,3
2024-07-22,License 4,License,26.56,1
2024-07-22,License 7,License,90.86,3
2024-07-23,Product 1,Product,96.46,1
2024-07-23,Product 5,Product,43.21,1
2024-07-24,License 9,License,42.34,2
2024-07-24,License 1,License,2.42,3
2024-07-24,License 5,License,38.69,4
2024-07-24,License 3,License,1.69,3
2024-07-25,License 5,License,92.28,2
2024-07-25,License 1,License,65.27,4
2024-07-25,License 6,License,30.82,2
2024-07-26,Managed Service 3,Managed Service,91.87,1
2024-07-26,License 8,License,80.74,4
2024-07-26,Product 6,Product,83.92,3
2024-07-27,License 8,License,54.06,1
2024-07-27,Product 11,Product,15.38,3
2024-07-27,Product 9,Product,19.76,1
2024-07-28,Product 6,Product,4.38,3
2024-07-28,Managed Service 2,Managed Service,63.73,3
2024-07-28,Managed Service 1,Managed Service,74.99,4
2024-07-29,Product 6,Product,33.3,4
2024-07-29,License 7,License,31.29,3
2024-07-30,License 8,License,1.54,1
2024-07-30,License 2,License,67.04,1
2024-07-30,Product 7,Product,91.41,1
2024-07-30,Product 10,Product,73.99,4
2024-07-31,Product 3,Product,67.78,2
2024-07-31,License 2,License,38.99,2
2024-07-31,Managed Service 2,Managed Service,45.63,2
2024-07-31,License 3,License,39.01,3
2024-07-31,Managed Service 3,Managed Service,82.73,4
2024-08-01,Product 2,Product,60.82,1
2024-08-01,Managed Service 1,Managed Service,37.17,4
2024-08-01,Managed Service 2,Managed Service,74.98,1
2024-08-01,Product 1,Product,46.19,4
2024-08-02,Product 3,Product,65.38,3
2024-08-02,License 3,License,41.83,2
2024-08-02,License 8,License,34.78,3
2024-08-03,License 6,License,20.5,1
2024-08-03,License 4,License,31.81,4
2024-08-04,Managed Service 3,Managed Service,74.05,3
2024-08-04,Product 12,Product,36.68,4
2024-08-04,Product 8,Product,51.49,4
2024-08-04,Managed Service 1,Managed Service,62.62,1
2024-08-05,License 1,License,16.73,2
2024-08-05,License 7,License,32.52,4
2024-08-05,License 2,License,72.02,1
2024-08-05,Product 7,Product,57.66,1
2024-08-06,License 1,License,65.67,1
2024-08-06,Product 9,Product,33.64,1
2024-08-06,Product 5,Product,93.95,3
2024-08-06,Managed Service 1,Managed Service,35.99,4
2024-08-07,Product 2,Product,79.7,2
2024-08-08,Product 6,Product,33.14,4
2024-08-08,License 1,License,73.09,2
2024-08-09,Managed Service 2,Managed Service,14.77,4
2024-08-09,Product 9,Product,71.52,2
2024-08-09,License 5,License,5.56,4
2024-08-09,Product 4,Product,72.91,2
2024-08-10,License 9,License,95.25,4
2024-08-10,Product 10,Product,81.26,1
2024-08-10,Managed Service 1,Managed Service,94.21,2
2024-08-10,License 4,License,10.91,1
2024-08-10,Managed Service 3,Managed Service,60.28,4
2024-08-11,License 8,License,84.46,4
2024-08-11,Product 1,Product,82.45,1
2024-08-11,Managed Service 2,Managed Service,5.95,2
2024-08-11,License 8,License,5.85,1
2024-08-11,License 4,License,20.21,1
2024-08-12,License 1,License,31.92,3
2024-08-12,License 8,License,33.41,1
2024-08-12,Product 3,Product,61.58,4
2024-08-12,Managed Service 2,Managed Service,97.78,3
2024-08-13,Product 7,Product,42.04,4
2024-08-13,Managed Service 3,Managed Service,77.04,2
2024-08-13,Managed Service 1,Managed Service,4.56,3
2024-08-14,License 9,License,16.42,4
2024-08-14,License 7,License,21.17,3
2024-08-14,Product 12,Product,99.1,3
2024-08-15,Product 8,Product,36.77,3
2024-08-15,Product 2,Product,74.45,3
2024-08-15,Product 11,Product,45.78,1
2024-08-16,License 8,License,94.82,4
2024-08-16,Product 5,Product,95.68,1
2024-08-16,License 7,License,31.38,3
2024-08-16,Product 5,Product,3.72,4
2024-08-16,Product 10,Product,75.89,2
2024-08-17,Managed Service 2,Managed Service,67.52,1
2024-08-17,Product 7,Product,6.97,4
2024-08-17,License 2,License,52.71,1
2024-08-17,Product 1,Product,54.29,4
2024-08-17,Product 7,Product,93.49,1
2024-08-18,License 4,License,2.95,3
2024-08-18,License 1,License,65.62,1
2024-08-18,License 3,License,53.3,3
2024-08-18,Product 8,Product,98.65,1
2024-08-19,License 1,License,36.89,1
2024-08-19,License 4,License,71.19,1
2024-08-20,Product 10,Product,22.78,2
2024-08-20,Managed Service 3,Managed Service,96.26,1
2024-08-20,Product 10,Product,8.5,3
2024-08-21,License 1,License,55.0,1
2024-08-21,Product 12,Product,52.34,4
2024-08-21,Product 8,Product,79.83,3
2024-08-21,License 7,License,35.3,4
2024-08-22,Product 12,Product,63.46,1
2024-08-22,Product 11,Product,41.47,1
2024-08-22,Product 7,Product,58.88,2
2024-08-22,Product 2,Product,81.38,1
2024-08-23,License 2,License,97.81,1
2024-08-23,Product 9,Product,27.18,3
2024-08-24,Product 8,Product,98.74,2
2024-08-24,License 6,License,87.14,2
2024-08-24,Product 5,Product,41.18,3
2024-08-24,Product 2,Product,22.22,4
2024-08-25,Product 10,Product,69.78,2
2024-08-25,Managed Service 2,Managed Service,49.22,4
2024-08-26,License 7,License,37.38,1
2024-08-26,License 7,License,44.7,2
2024-08-27,Product 9,Product,30.85,2
2024-08-27,Product 11,Product,57.42,2
2024-08-27,Product 4,Product,19.06,3
2024-08-27,License 1,License,85.9,3
2024-08-27,Product 1,Product,63.37,2
2024-08-28,Managed Service 3,Managed Service,99.7,1
2024-08-28,License 1,License,72.56,2
2024-08-28,Product 5,Product,5.72,1
2024-08-28,Product 10,Product,88.05,2
2024-08-28,License 5,License,74.83,2
2024-08-29,Managed Service 3,Managed Service,70.97,4
2024-08-29,License 8,License,1.56,1
2024-08-29,License 6,License,73.54,1
2024-08-30,Product 2,Product,25.95,4
2024-08-30,License 7,License,10.67,1
2024-08-30,Product 5,Product,58.71,4
2024-08-31,Product 2,Product,83.57,2
2024-08-31,Product 1,Product,28.68,3
2024-08-31,License 9,License,71.04,1
2024-08-31,Product 10,Product,49.17,3
2024-09-01,License 1,License,12.51,1
2024-09-01,Product 11,Product,24.33,2
2024-09-01,License 7,License,51.26,3
2024-09-01,Product 7,Product,26.27,2
2024-09-01,Product 1,Product,96.36,1
2024-09-02,License 3,License,26.24,4
2024-09-02,Product 8,Product,91.03,1
2024-09-02,Managed Service 1,Managed Service,8.74,1
2024-09-03,Product 3,Product,75.42,2
2024-09-03,Product 3,Product,28.3,2
2024-09-04,Product 2,Product,55.56,4
2024-09-04,Managed Service 3,Managed Service,37.69,4
2024-09-04,License 3,License,83.73,2
2024-09-04,Product 5,Product,93.29,3
2024-09-04,License 6,License,32.93,1
2024-09-05,License 3,License,89.88,1
2024-09-05,License 6,License,10.85,3
2024-09-05,License 6,License,79.49,1
2024-09-05,Managed Service 1,Managed Service,3.28,2
2024-09-06,Product 2,Product,82.8,1
2024-09-07,License 8,License,95.7,2
2024-09-07,License 4,License,7.54,4
2024-09-07,Product 10,Product,82.86,1
2024-09-07,Managed Service 3,Managed Service,48.63,3
2024-09-08,License 8,License,41.62,3
2024-09-08,License 3,License,19.06,3
2024-09-08,License 4,License,39.83,4
2024-09-08,License 6,License,44.69,4
2024-09-08,Product 11,Product,5.38,1
2024-09-09,Product 12,Product,22.98,4
2024-09-09,Managed Service 3,Managed Service,29.88,4
2024-09-09,Managed Service 1,Managed Service,6.29,1
2024-09-09,License 3,License,33.81,2
2024-09-10,License 4,License,94.35,2
2024-09-10,Product 7,Product,87.94,2
